latent_key,rollout_id,trial_id,chunk_id,group,dominant_failure_mode,cos_success_centroid,cos_bowl_centroid,margin_success_minus_bowl,nearest_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,33,natural_failure,wrong_receptacle,-0.48350408459668204,-0.4926731318699996,0.009169047273317577,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,34,natural_failure,wrong_receptacle,-0.20280263394895504,-0.23561610571964342,0.032813471770688385,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,35,natural_failure,wrong_receptacle,0.2636448183153493,0.28817704515311326,-0.02453222683776396,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,36,natural_failure,wrong_receptacle,0.5160325171223863,0.5301427911160081,-0.014110273993621858,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,37,natural_failure,wrong_receptacle,0.1939629714067327,0.21464370378466568,-0.020680732377932998,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,38,natural_failure,wrong_receptacle,0.161824626589747,0.12116551493532783,0.04065911165441917,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,39,natural_failure,wrong_receptacle,0.2949017782678585,0.2571243322310389,0.037777446036819595,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,40,natural_failure,wrong_receptacle,0.3475244030100011,0.3980078748922999,-0.05048347188229879,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,41,natural_failure,wrong_receptacle,0.5978219503696387,0.6701324815256524,-0.07231053115601371,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,42,natural_failure,wrong_receptacle,-0.02014043464575621,0.06117752769652886,-0.08131796234228507,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,43,natural_failure,wrong_receptacle,-0.43857345215465326,-0.4548215934440438,0.01624814128939056,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,44,natural_failure,wrong_receptacle,-0.48732184968730646,-0.5166245247391894,0.029302675051882943,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,45,natural_failure,wrong_receptacle,-0.49702577491880157,-0.5388608278558313,0.04183505293702977,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,46,natural_failure,wrong_receptacle,-0.4512890052879821,-0.5299075564620955,0.07861855117411343,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,47,natural_failure,wrong_receptacle,-0.015869496593901754,-0.0553919925368017,0.03952249594289994,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,48,natural_failure,wrong_receptacle,0.079742441927907,0.10670077147140292,-0.026958329543495918,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,49,natural_failure,wrong_receptacle,0.034599741861761756,0.079762154614207,-0.04516241275244525,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,50,natural_failure,wrong_receptacle,0.06706677113473775,0.10489230179056099,-0.03782553065582324,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,51,natural_failure,wrong_receptacle,0.08085812098498382,0.058211032138898944,0.02264708884608488,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,52,natural_failure,wrong_receptacle,0.10799130828513094,0.05103275853442429,0.056958549750706654,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,53,natural_failure,wrong_receptacle,0.18698985269811563,0.13097153963931288,0.056018313058802754,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,54,natural_failure,wrong_receptacle,0.0411724867018461,0.04121173809846509,-3.9251396618984746e-05,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,55,natural_failure,wrong_receptacle,0.14771789184652853,0.11532344020653343,0.0323944516399951,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,56,natural_failure,wrong_receptacle,0.21105151178620957,0.18559086991295104,0.025460641873258527,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,57,natural_failure,wrong_receptacle,0.21909856679123668,0.17412251269200132,0.04497605409923536,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,58,natural_failure,wrong_receptacle,0.2047929087114716,0.17412570171877456,0.030667206992697038,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_007,7,59,natural_failure,wrong_receptacle,0.492875091525976,0.5616146200490817,-0.06873952852310572,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,0,natural_success,success,0.9059871441967904,0.8960801003265544,0.009907043870235999,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,1,natural_success,success,0.9221067336553684,0.9091543123872639,0.012952421268104586,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,2,natural_success,success,0.9058762580871299,0.8928544961320612,0.013021761955068656,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,3,natural_success,success,0.9149356582623699,0.8800888528878954,0.03484680537447449,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,4,natural_success,success,0.8708951812692938,0.8505265571518476,0.02036862411744622,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,5,natural_success,success,0.8417234015249904,0.8349303580434471,0.006793043481543304,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,6,natural_success,success,0.7021649620598456,0.7321868552019094,-0.030021893142063827,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,7,natural_success,success,0.6008380483307375,0.6112751151416138,-0.010437066810876305,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,8,natural_success,success,0.013569097234796594,-0.015704813143542072,0.029273910378338666,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,9,natural_success,success,-0.4186858595319894,-0.44523326004838504,0.026547400516395647,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,10,natural_success,success,-0.5458438744304035,-0.5569167173778747,0.01107284294747124,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,11,natural_success,success,-0.5490218564494487,-0.5308922236226464,-0.018129632826802244,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,12,natural_success,success,-0.4112068594536453,-0.3724354171499871,-0.0387714423036582,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,13,natural_success,success,-0.2175331960907543,-0.1725487493687907,-0.04498444672196361,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,14,natural_success,success,-0.02427338048163594,0.008463310595466473,-0.03273669107710241,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,15,natural_success,success,0.10377133114499192,0.13654376535429877,-0.03277243420930685,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,16,natural_success,success,-0.0899212586211997,-0.10018203481883103,0.010260776197631327,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,17,natural_success,success,0.050962858818155474,0.07922636740302988,-0.028263508584874406,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,18,natural_success,success,0.09988457894862918,0.12237681886443079,-0.022492239915801612,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_008,8,19,natural_success,success,0.152149460984744,0.13905879199340926,0.013090668991334736,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,0,natural_failure,wrong_receptacle,0.9100380502952308,0.9163125664324503,-0.006274516137219521,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,1,natural_failure,wrong_receptacle,0.9015512262919955,0.9139810901959471,-0.012429863903951621,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,2,natural_failure,wrong_receptacle,0.8987706197757125,0.9079680780469973,-0.00919745827128482,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,3,natural_failure,wrong_receptacle,0.9167395555435378,0.9303318283225506,-0.01359227277901276,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,4,natural_failure,wrong_receptacle,0.8797781849052101,0.910001526163529,-0.030223341258318936,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,5,natural_failure,wrong_receptacle,0.6017682311149738,0.6704347976201921,-0.0686665665052183,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,6,natural_failure,wrong_receptacle,0.5325538902191174,0.5931129411552107,-0.06055905093609337,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,7,natural_failure,wrong_receptacle,0.09980956166642982,0.14644785125372925,-0.04663828958729943,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,8,natural_failure,wrong_receptacle,-0.4511890099871027,-0.4501439265659342,-0.0010450834211684912,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,9,natural_failure,wrong_receptacle,-0.5512639860213808,-0.6043199950207211,0.053056008999340265,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,10,natural_failure,wrong_receptacle,-0.578040636332527,-0.5900324051876784,0.011991768855151408,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,11,natural_failure,wrong_receptacle,-0.3905051778899524,-0.3641096364700659,-0.026395541419886537,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,12,natural_failure,wrong_receptacle,-0.22110770604526908,-0.185811302929687,-0.035296403115582076,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,13,natural_failure,wrong_receptacle,-0.06360505776056116,-0.0415701021856215,-0.02203495557493966,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,14,natural_failure,wrong_receptacle,-0.04149065068136554,-0.09853947964620428,0.057048828964838746,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,15,natural_failure,wrong_receptacle,-0.006448719278992942,-0.08726081458145284,0.08081209530245989,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,16,natural_failure,wrong_receptacle,-0.02109445934623297,-0.11418900931391437,0.0930945499676814,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,17,natural_failure,wrong_receptacle,0.06119349397755818,0.0259584538984092,0.03523504007914898,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,18,natural_failure,wrong_receptacle,-0.08805205130066888,-0.153702555830723,0.06565050453005412,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,19,natural_failure,wrong_receptacle,0.21554674424960282,0.21026794326081366,0.005278800988789162,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,20,natural_failure,wrong_receptacle,0.18854385063518186,0.18486946024702133,0.003674390388160531,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,21,natural_failure,wrong_receptacle,0.18364736367570425,0.1856529177772515,-0.0020055541015472633,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,22,natural_failure,wrong_receptacle,0.25011548560703756,0.217427751695852,0.03268773391118557,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,23,natural_failure,wrong_receptacle,0.37381889880275665,0.3454877249302457,0.02833117387251094,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,24,natural_failure,wrong_receptacle,0.22347941462138363,0.21186269816341524,0.011616716457968385,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,25,natural_failure,wrong_receptacle,0.6086342897526709,0.6529685099067013,-0.044334220154030435,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,26,natural_failure,wrong_receptacle,0.45394612947204005,0.4667890979658451,-0.012842968493805063,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,27,natural_failure,wrong_receptacle,-0.2725946244037946,-0.28297795721115904,0.01038333280736442,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,28,natural_failure,wrong_receptacle,-0.5640113616927844,-0.6090410860826122,0.045029724389827774,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,29,natural_failure,wrong_receptacle,-0.5217827968778312,-0.5685011055557847,0.04671830867795346,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,30,natural_failure,wrong_receptacle,0.16489759791321434,0.07975777931456321,0.08513981859865113,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,31,natural_failure,wrong_receptacle,0.07289306286854216,0.01187788133140872,0.061015181537133444,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,32,natural_failure,wrong_receptacle,0.13665909263476003,0.06975637688164937,0.06690271575311066,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,33,natural_failure,wrong_receptacle,0.26498654222827034,0.2736893762800336,-0.008702834051763253,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,34,natural_failure,wrong_receptacle,0.264725389548217,0.2520629540621503,0.012662435486066714,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,35,natural_failure,wrong_receptacle,0.21254800941292543,0.19989673268867297,0.012651276724252453,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,36,natural_failure,wrong_receptacle,0.21138234012215648,0.18453094689184485,0.026851393230311632,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,37,natural_failure,wrong_receptacle,0.19822980870966844,0.1864265189060428,0.011803289803625633,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,38,natural_failure,wrong_receptacle,0.3763041915025432,0.4165013094219645,-0.04019711791942132,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,39,natural_failure,wrong_receptacle,0.6093134131282865,0.6262039089352534,-0.016890495806966888,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,40,natural_failure,wrong_receptacle,0.4212427197556671,0.46606349347675147,-0.04482077372108434,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,41,natural_failure,wrong_receptacle,-0.11244463750871546,-0.0713060019493487,-0.041138635559366754,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,42,natural_failure,wrong_receptacle,-0.4103454639575727,-0.42186628100946066,0.011520817051887955,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,43,natural_failure,wrong_receptacle,-0.5536722346711815,-0.5644889671980831,0.010816732526901518,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,44,natural_failure,wrong_receptacle,-0.47852291428865656,-0.5272976615223443,0.04877474723368769,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,45,natural_failure,wrong_receptacle,-0.4369947084584379,-0.5082852656118053,0.0712905571533674,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,46,natural_failure,wrong_receptacle,-0.177903855090805,-0.24835172544428905,0.07044787035348404,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,47,natural_failure,wrong_receptacle,0.0756714347409702,0.02342746634475227,0.05224396839621793,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,48,natural_failure,wrong_receptacle,0.2714099763381872,0.2693891149327824,0.0020208614054048057,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,49,natural_failure,wrong_receptacle,0.10417852581561726,0.13657859033831155,-0.03240006452269428,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,50,natural_failure,wrong_receptacle,0.01109187761560632,0.0403098915403346,-0.029218013924728278,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,51,natural_failure,wrong_receptacle,0.08880178759165636,0.07108984711438868,0.01771194047726768,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,52,natural_failure,wrong_receptacle,0.17504109781782262,0.1529983639104842,0.022042733907338435,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,53,natural_failure,wrong_receptacle,0.12385822518058578,0.11199914811056078,0.01185907707002501,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,54,natural_failure,wrong_receptacle,0.33362401824000587,0.34624917320614296,-0.012625154966137087,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,55,natural_failure,wrong_receptacle,0.3148788710894468,0.3056583107566101,0.009220560332836691,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,56,natural_failure,wrong_receptacle,0.30143675032762995,0.2983372788672366,0.003099471460393355,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,57,natural_failure,wrong_receptacle,0.3084725030614295,0.3258969451137074,-0.017424442052277944,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,58,natural_failure,wrong_receptacle,0.2837172789330733,0.3169662694576002,-0.0332489905245269,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_009,9,59,natural_failure,wrong_receptacle,0.29500691690119796,0.3091643759188842,-0.014157459017686225,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,0,natural_success,success,0.7917976484383189,0.7935727835911621,-0.0017751351528432213,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,1,natural_success,success,0.9069120881657056,0.8878023202172567,0.019109767948448875,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,2,natural_success,success,0.9508752932950773,0.9299095161723898,0.020965777122687435,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,3,natural_success,success,0.875334629537587,0.85154542861894,0.023789200918647002,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,4,natural_success,success,0.8931010428683472,0.8735322441221659,0.019568798746181337,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,5,natural_success,success,0.760763099914322,0.7858900879298236,-0.025126988015501617,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,6,natural_success,success,0.5792934363159554,0.629154331048969,-0.04986089473301358,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,7,natural_success,success,0.40107347715842667,0.4330651690884416,-0.03199169193001494,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,8,natural_success,success,-0.21217684355781743,-0.2510234214570533,0.03884657789923587,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,9,natural_success,success,-0.5410543353843488,-0.5905518845734831,0.04949754918913429,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,10,natural_success,success,-0.5925202373661158,-0.6011087306821766,0.008588493316060819,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,11,natural_success,success,-0.5580566758348535,-0.5147245565026424,-0.04333211933221115,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,12,natural_success,success,-0.3850333229258282,-0.3464998265035092,-0.038533496422319014,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,13,natural_success,success,-0.13119753537614715,-0.07207725573797177,-0.05912027963817537,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,14,natural_success,success,-0.05214001844269848,0.006813364309004189,-0.05895338275170267,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,15,natural_success,success,-0.05189618921112239,-0.03366486621827875,-0.018231322992843642,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,16,natural_success,success,-0.20156065273859897,-0.2588896823860457,0.05732902964744674,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,17,natural_success,success,0.0013708577563674319,-0.005141727133040393,0.006512584889407825,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,18,natural_success,success,0.17842336770680622,0.22085167339880374,-0.042428305691997514,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,19,natural_success,success,0.10687623934800738,0.12066904091994655,-0.01379280157193917,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,20,natural_success,success,0.07110029220447335,0.06607118226255008,0.0050291099419232654,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_010,10,21,natural_success,success,0.021792181548848162,-0.03971636839302013,0.061508549941868294,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,0,natural_failure,wrong_receptacle,0.8728672349900852,0.8758630482512817,-0.002995813261196467,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,1,natural_failure,wrong_receptacle,0.9481616378307705,0.9434770666997939,0.004684571130976534,success_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,2,natural_failure,wrong_receptacle,0.9245325648519441,0.9334162822040385,-0.008883717352094367,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,3,natural_failure,wrong_receptacle,0.9115472600275056,0.9121116637456722,-0.0005644037181665729,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,4,natural_failure,wrong_receptacle,0.849179114277632,0.8526704622625498,-0.003491347984917792,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,5,natural_failure,wrong_receptacle,0.8205573290978747,0.8448751282487578,-0.024317799150883057,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,6,natural_failure,wrong_receptacle,0.5852188536305556,0.6326351796627258,-0.047416326032170164,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,7,natural_failure,wrong_receptacle,0.38660389888142777,0.4205742329152581,-0.03397033403383032,bowl_compositional_template
action_head_input,pi05_libero_ood_diff_start_end_loc_put_the_cream_cheese_on_the_plate_trial_011,11,8,natural_failure,wrong_receptacle,0.07736179227828123,0.1032611805531922,-0.025899388274910964,bowl_compositional_template
